Timestamp,W48Jace/W48_Vav_01_ActCoolSP (°C),W48Jace/W48_Vav_01_ActFlow (L/s),W48Jace/W48_Vav_01_ActFlowSP (L/s),W48Jace/W48_Vav_01_ActHeatSP (°C),W48Jace/W48_Vav_01_EffectSP (°C),W48Jace/W48_Vav_01_HVACModeStatus,W48Jace/W48_Vav_01_SpaceTemp (°C),W48Jace/W48_Vav_02_ActCoolSP (°C),W48Jace/W48_Vav_02_ActFlow (L/s),W48Jace/W48_Vav_02_ActFlowSP (L/s),W48Jace/W48_Vav_02_ActHeatSP (°C),W48Jace/W48_Vav_02_EffectSP (°C),W48Jace/W48_Vav_02_HVACModeStatus,W48Jace/W48_Vav_02_SpaceTemp (°C),W48Jace/W48_Vav_03_ActCoolSP (°C),W48Jace/W48_Vav_03_ActFlow (L/s),W48Jace/W48_Vav_03_ActFlowSP (L/s),W48Jace/W48_Vav_03_ActHeatSP (°C),W48Jace/W48_Vav_03_EffectSP (°C),W48Jace/W48_Vav_03_HVACModeStatus,W48Jace/W48_Vav_03_SpaceTemp (°C),W48Jace/W48_Vav_04_ActCoolSP (°C),W48Jace/W48_Vav_04_ActFlow (L/s),W48Jace/W48_Vav_04_ActFlowSP (L/s),W48Jace/W48_Vav_04_ActHeatSP (°C),W48Jace/W48_Vav_04_EffectSP (°C),W48Jace/W48_Vav_04_HVACModeStatus,W48Jace/W48_Vav_04_SpaceTemp (°C),W48Jace/W48_Vav_05_ActCoolSP (°C),W48Jace/W48_Vav_05_ActFlow (L/s),W48Jace/W48_Vav_05_ActFlowSP (L/s),W48Jace/W48_Vav_05_ActHeatSP (°C),W48Jace/W48_Vav_05_EffectSP (°C),W48Jace/W48_Vav_05_HVACModeStatus,W48Jace/W48_Vav_05_SpaceTemp (°C)
20-Sep-19 12:00:00 PM EDT,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:00:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:00:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:00:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:00:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan
20-Sep-19 12:00:26 PM EDT,23.6,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:15:00 PM EDT,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:15:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:15:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:15:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:15:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan
20-Sep-19 12:15:17 PM EDT,23.6,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:00 PM EDT,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan
20-Sep-19 12:30:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,0.0,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:01 PM EDT,nan,0.0,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:01 PM EDT,nan,nan,0.0,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:01 PM EDT,nan,nan,nan,nan,nan,"nan",23.4,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:01 PM EDT,23.6,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:01 PM EDT,nan,nan,nan,20.2,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:01 PM EDT,nan,nan,nan,nan,23.6,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,72.0,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,71.0,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",22.9,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,22.4,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,20.9,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,22.4,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,0.0,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",23.0,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,23.0,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,22.0,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,23.0,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,0.0,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,0.0,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",23.0,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,23.0,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,22.0,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,23.0,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,32.9,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,34.3,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",22.9
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,23.0,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,22.0,nan,"nan",nan
20-Sep-19 12:30:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,23.0,"nan",nan
20-Sep-19 12:45:00 PM EDT,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,0.0,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,0.0,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,0.0,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",23.4,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,23.6,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,20.2,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,23.6,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,71.5,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,71.0,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",22.8,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,22.4,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,20.9,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,22.4,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,0.0,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",23.0,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,23.0,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,22.0,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,23.0,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,0.0,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,0.0,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",22.9,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,23.0,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,22.0,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,23.0,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,29.0,nan,nan,nan,"nan",nan
20-Sep-19 12:45:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,29.6,nan,nan,"nan",nan
20-Sep-19 12:45:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",22.9
20-Sep-19 12:45:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,23.0,nan,nan,nan,nan,"nan",nan
20-Sep-19 12:45:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,22.0,nan,"nan",nan
20-Sep-19 12:45:02 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,23.0,"nan",nan
20-Sep-19 1:00:00 PM EDT,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:00 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"4",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,0.0,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,0.0,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,0.0,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,nan,nan,nan,"nan",23.4,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,23.6,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,nan,20.2,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,nan,nan,23.6,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,70.9,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,71.0,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",22.8,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,22.4,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,20.9,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
20-Sep-19 1:00:01 PM EDT,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,22.4,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan,nan,nan,nan,nan,nan,"nan",nan
